FULL_DATE,VARIANT,AVG_MAO,STD_MAO,AVG_GMV_L28,SUM_GMV_L28,STD_GMV_L28,N_OBS
2021-11-25 00:00:00.000,control,0.010564,0.1022350234,1.91868795,8211113.34,29.753669996,4279546
2022-01-23 00:00:00.000,control,0.012734,0.1121249303,2.28552630,11665671.34,32.568513586,5104151
2022-02-01 00:00:00.000,control,0.012452,0.1108918392,2.27782177,11905650.50,32.837479441,5226770
2022-03-08 00:00:00.000,var_show,0.010024,0.09961927524,1.86625574,529361654.81,31.058994209,283649043
2022-03-11 00:00:00.000,control,0.010143,0.1001998004,1.89770468,11058188.94,30.455371315,5827139
2022-03-24 00:00:00.000,control,0.009578,0.09739609848,1.83625970,11060478.91,30.361953293,6023374
2022-06-10 00:00:00.000,var_show,0.007399,0.08570297544,1.42055993,537429565.76,27.558144362,378322345
2022-08-02 00:00:00.000,control,0.006815,0.08227393269,1.31479581,11515871.82,27.307430648,8758677
2022-05-04 00:00:00.000,var_show,0.008689,0.0928116372,1.63837905,543965412.71,28.865139304,332014386
2021-06-19 00:00:00.000,control,0.012931,0.1129778739,2.32729185,4948669.61,31.47685089,2126364
2021-08-18 00:00:00.000,control,0.011159,0.1050428484,1.99705721,5951583.97,29.785929398,2980177
2021-10-05 00:00:00.000,control,0.010475,0.101808644,1.85362401,6679146.70,29.275141907,3603291
2020-11-30 00:00:00.000,var_show,0.056378,0.2306512519,7.67074728,115145518.31,51.105207643,15010991
2021-02-02 00:00:00.000,var_show,0.041052,0.1984111892,6.91053115,230701434.40,51.764638902,33384038
2021-03-19 00:00:00.000,var_show,0.027025,0.162157331,4.75856889,234496640.84,44.234534141,49278816
2020-12-17 00:00:00.000,control,0.051265,0.2205379786,7.36358091,2962390.69,49.018908328,402303
2020-09-03 00:00:00.000,control,0.132197,0.3387122673,12.61599008,315311.44,46.696826236,24993
2022-02-06 00:00:00.000,control,0.012030,0.1090183471,2.20962774,11699658.51,32.41895987,5294855
2022-02-27 00:00:00.000,control,0.010648,0.1026352766,1.96619415,11073593.64,30.877131398,5631994
2022-07-18 00:00:00.000,var_show,0.007008,0.08342062095,1.31223453,540985454.30,30.741778866,412262780
2022-07-19 00:00:00.000,control,0.007067,0.08376753548,1.34756166,11362530.80,27.022244604,8431919
2022-09-01 00:00:00.000,control,0.006435,0.07996249121,1.25784133,11748510.97,27.522497719,9340217
2021-11-01 00:00:00.000,var_show,0.010240,0.1006727371,1.79260035,346024803.53,29.024336753,193029530
2021-05-08 00:00:00.000,control,0.018019,0.1330225545,3.18592588,5032969.60,37.142916076,1579751
2021-09-10 00:00:00.000,control,0.011154,0.1050238068,1.95056261,6418166.33,29.063431132,3290418
2021-04-09 00:00:00.000,var_show,0.022767,0.1491576347,4.00253980,240525108.23,40.694999535,60093121
2021-04-10 00:00:00.000,control,0.022927,0.1496696362,4.01316739,4932921.14,39.990326646,1229184
2020-12-31 00:00:00.000,var_show,0.045762,0.2089688972,7.00473570,171367573.57,51.466929772,24464531
2021-01-28 00:00:00.000,var_show,0.041999,0.2005866396,6.93955068,222673346.09,51.18240932,32087574
2020-11-24 00:00:00.000,control,0.059272,0.2361334369,8.04127052,2223732.95,49.596415812,276540
2021-02-13 00:00:00.000,control,0.038377,0.1921067412,6.46010526,4815937.41,49.051991297,745489
2020-08-30 00:00:00.000,control,0.122286,0.3276247854,11.04901530,210163.32,42.632141101,19021
2021-11-20 00:00:00.000,var_show,0.010412,0.1015086203,1.90853487,393036344.11,30.785980577,205936161
2021-12-06 00:00:00.000,var_show,0.010353,0.1012175874,1.87343522,408995477.92,30.573942391,218313115
2021-12-10 00:00:00.000,control,0.010505,0.1019509686,1.90087429,8557321.65,29.596353762,4501782
2022-04-22 00:00:00.000,var_show,0.009026,0.09457801013,1.70451739,545749424.54,29.351448197,320178268
2022-04-28 00:00:00.000,control,0.008996,0.09441927769,1.71181403,11392517.77,29.796145725,6655231
2022-05-26 00:00:00.000,var_show,0.008048,0.08935323161,1.51198765,542682241.80,28.198768251,358919758
2022-06-20 00:00:00.000,control,0.007333,0.08531705574,1.42191523,11222140.34,29.055198164,7892271
2022-07-22 00:00:00.000,control,0.006996,0.08334866526,1.34029305,11394776.15,27.026167276,8501705
2022-08-26 00:00:00.000,var_show,0.006412,0.07981854421,1.23666760,558930101.68,26.282528006,451964699
2021-11-15 00:00:00.000,control,0.010536,0.1021028893,1.90891541,7869228.91,29.553567739,4122356
2021-10-13 00:00:00.000,var_show,0.010017,0.09957911428,1.78357980,324074180.90,29.075679798,181698728
2021-05-15 00:00:00.000,var_show,0.016693,0.1281210365,2.97012307,245701618.84,36.500904183,82724390
2021-04-02 00:00:00.000,control,0.024326,0.154061676,4.30128857,4916880.39,41.858778995,1143118
2020-10-23 00:00:00.000,var_show,0.069421,0.254169235,8.57727119,55622557.23,50.244835587,6484878
2021-01-03 00:00:00.000,var_show,0.044905,0.2070941815,6.83861312,173351983.42,50.379896316,25348997
2021-02-21 00:00:00.000,var_show,0.036056,0.1864296114,6.00844742,237625683.64,48.342824731,39548600
2020-09-07 00:00:00.000,control,0.137078,0.3439374943,14.37435242,359258.19,52.758744082,24993
2021-11-14 00:00:00.000,control,0.010546,0.1021518478,1.90797436,7830927.79,29.523633717,4104315
2021-11-29 00:00:00.000,var_show,0.010320,0.1010593885,1.86616710,397523780.59,30.407442664,213016177
2022-04-05 00:00:00.000,control,0.009372,0.09635351576,1.78664716,11097524.77,30.237486911,6211369
2022-04-07 00:00:00.000,var_show,0.009171,0.09532575727,1.73917645,532814131.16,29.690491696,306360019
2022-04-14 00:00:00.000,var_show,0.009035,0.09462029381,1.71646931,535680266.92,29.586729113,312082636
2022-05-05 00:00:00.000,control,0.008787,0.09332738076,1.67086121,11355082.55,29.406724908,6795946
2022-06-04 00:00:00.000,control,0.007724,0.08754427451,1.48496082,11271611.44,28.182184373,7590511
2022-07-05 00:00:00.000,var_show,0.007121,0.08408329204,1.33662922,534704838.57,28.034111302,400039766
2022-07-05 00:00:00.000,control,0.007207,0.08458723308,1.37824833,11246593.18,28.539559523,8160063
2022-08-29 00:00:00.000,control,0.006483,0.08025584091,1.26655364,11745865.16,27.589580358,9273879
2021-11-17 00:00:00.000,control,0.010537,0.1021077862,1.92498352,7992903.08,29.84241035,4152193
2021-11-22 00:00:00.000,control,0.010522,0.102034308,1.93035781,8160996.88,30.01820576,4227712
2021-12-11 00:00:00.000,var_show,0.010361,0.1012620363,1.87769342,416024511.14,30.707569644,221561468
2022-06-12 00:00:00.000,var_show,0.007354,0.08544003745,1.40941120,535342095.72,27.473336733,379833860
2021-10-23 00:00:00.000,var_show,0.009885,0.09893432165,1.75810638,329494639.64,28.940079597,187414507
2021-07-02 00:00:00.000,var_show,0.011878,0.1083374358,2.16609043,247685138.79,31.313958252,114346629
2021-08-07 00:00:00.000,control,0.011032,0.1044557323,1.97416422,5599323.94,29.923605165,2836301
2021-08-20 00:00:00.000,control,0.011172,0.1051047097,2.00266802,6022845.84,29.822020384,3007411
2021-10-18 00:00:00.000,control,0.010033,0.09965942003,1.78860590,6712509.15,28.624364564,3752928
2020-10-21 00:00:00.000,var_show,0.071748,0.2580716955,8.78380843,53597578.10,50.302553581,6101861
2020-11-04 00:00:00.000,control,0.063827,0.2444442677,8.13045592,1432163.55,49.281738293,176148
2020-12-10 00:00:00.000,control,0.054405,0.2268149025,7.62849988,2726509.77,49.276282334,357411
2020-10-25 00:00:00.000,control,0.068245,0.2521666116,8.45788474,1175882.80,49.46568279,139028
2020-09-15 00:00:00.000,var_show,0.142992,0.3500657081,17.76506314,21818055.71,68.756869891,1228144
2021-12-02 00:00:00.000,control,0.010482,0.1018430165,1.88822409,8292253.17,29.492507072,4391562
2022-01-08 00:00:00.000,control,0.011986,0.1088209539,2.08314553,10216006.08,30.714026497,4904125
2022-05-10 00:00:00.000,var_show,0.008722,0.09298386957,1.61158611,546117780.15,28.618039278,338869749
2022-05-21 00:00:00.000,var_show,0.008210,0.09023303165,1.54123756,543273601.85,28.456168477,352491800
2022-06-08 00:00:00.000,control,0.007533,0.08646386528,1.46955757,11278448.73,28.264536969,7674724
2022-06-09 00:00:00.000,control,0.007508,0.08632496742,1.46441693,11271316.88,28.306211759,7696795
2022-07-17 00:00:00.000,var_show,0.007013,0.08345058418,1.31377174,540414183.23,30.165248633,411345568
2022-08-07 00:00:00.000,var_show,0.006649,0.08127115109,1.26944713,551414678.84,27.229664218,434373882
2022-08-22 00:00:00.000,var_show,0.006468,0.0801623353,1.24674262,558529818.48,26.391538631,447991276
2020-12-22 00:00:00.000,control,0.047823,0.2133916587,7.05143834,3100277.69,48.803670489,439666
2022-05-19 00:00:00.000,control,0.008373,0.09112079894,1.59066050,11350818.13,29.080173846,7135915
2022-07-02 00:00:00.000,var_show,0.007173,0.08439194274,1.35733227,539629848.30,28.23904695,397566506
2021-11-12 00:00:00.000,control,0.010513,0.1019901956,1.89037122,7713640.87,29.241722117,4080490
2022-08-25 00:00:00.000,control,0.006522,0.08049223565,1.27339394,11716744.65,27.604067709,9201194
2021-09-10 00:00:00.000,var_show,0.010997,0.1042880626,1.94788555,314764848.45,30.31618018,161593092
2021-05-17 00:00:00.000,var_show,0.016440,0.1271613149,2.92638804,245823457.48,36.242559912,84002345
2021-04-12 00:00:00.000,control,0.022613,0.148667414,3.94918509,4935719.17,39.655896139,1249807
2021-04-03 00:00:00.000,var_show,0.023961,0.1529280877,4.24339979,241493405.30,42.031012931,56910359
2020-10-27 00:00:00.000,var_show,0.066202,0.2486342696,8.30618205,60378276.89,50.122725021,7269077
2021-02-20 00:00:00.000,var_show,0.036333,0.1871176101,6.05962291,237729277.65,48.582218137,39231695
2021-03-29 00:00:00.000,var_show,0.024764,0.1554059201,4.38576668,236652619.15,42.548416791,53959236
2020-11-21 00:00:00.000,control,0.058995,0.2356162134,7.92503452,2029395.29,49.058758919,256074
2020-12-16 00:00:00.000,control,0.051816,0.2216551375,7.43041148,2940704.23,49.177695456,395766
2021-01-14 00:00:00.000,control,0.044515,0.2062377269,6.86889541,3956531.84,50.300624557,576007
2021-03-03 00:00:00.000,control,0.032660,0.1777470112,5.49055990,4800923.61,46.049628318,874396
2020-09-04 00:00:00.000,var_show,0.134519,0.341209613,13.36644000,16415913.09,50.463495584,1228144
2021-12-03 00:00:00.000,control,0.010479,0.1018282868,1.88714293,8317229.56,29.466918657,4407313
2022-04-10 00:00:00.000,var_show,0.009143,0.09518403227,1.74365142,537896049.75,29.759624464,308488293
2022-05-31 00:00:00.000,control,0.007910,0.08858329414,1.51023213,11276818.73,28.239190043,7466944
2022-08-30 00:00:00.000,var_show,0.006376,0.07959899497,1.22951154,560257306.49,26.209259059,455674702
2022-09-06 00:00:00.000,var_show,0.006328,0.07929691041,1.22136132,564322872.29,26.072536582,462044165
2022-08-18 00:00:00.000,control,0.006588,0.08089499366,1.28173427,11632363.97,27.679344847,9075488
2021-01-24 00:00:00.000,control,0.043218,0.2033494529,7.08378091,4450874.14,52.301255236,628319
2021-11-06 00:00:00.000,control,0.010469,0.1017791727,1.84864891,7398355.79,28.62536453,4002034
2022-06-01 00:00:00.000,var_show,0.007804,0.087994318,1.46385882,539279983.01,27.778367862,368396170
2021-04-28 00:00:00.000,var_show,0.019526,0.1383654581,3.44985692,243182691.41,38.450514547,70490660
2021-05-14 00:00:00.000,var_show,0.016840,0.1286740067,2.99729583,246149065.89,36.668184213,82123714
2021-08-13 00:00:00.000,var_show,0.011001,0.1043072385,1.97683399,283540877.56,30.122383288,143431810
2021-06-06 00:00:00.000,var_show,0.013872,0.1169572571,2.53966174,243132159.47,33.478266454,95734072
2021-07-25 00:00:00.000,var_show,0.010980,0.1042113238,1.97532966,258273353.96,30.024769055,130749494
2021-06-04 00:00:00.000,control,0.014327,0.1188318139,2.55502029,4935062.58,33.611822988,1931516
2021-08-24 00:00:00.000,control,0.011239,0.1054182147,2.00771144,6138812.64,29.870057169,3057617
2021-09-22 00:00:00.000,control,0.010954,0.1040865025,1.91422772,6567654.06,28.840626434,3430968
2021-09-23 00:00:00.000,control,0.010913,0.1038941769,1.90946406,6585067.49,28.886381401,3448647
2020-10-29 00:00:00.000,var_show,0.065222,0.2469190151,8.20286784,62742751.74,50.173584858,7648880
2021-01-10 00:00:00.000,var_show,0.044850,0.206975844,6.97002641,190603910.36,50.66539485,27346225
2020-11-05 00:00:00.000,control,0.063182,0.2432899505,8.14168962,1474940.35,49.571051967,181159
2020-11-06 00:00:00.000,control,0.063559,0.2439672109,8.19001657,1512524.07,49.151972037,184679
2021-03-28 00:00:00.000,control,0.025201,0.1567354459,4.45421508,4825469.45,42.486209332,1083349
2020-10-11 00:00:00.000,control,0.072249,0.2589015257,8.61411658,733018.25,49.261777235,85095
2020-09-08 00:00:00.000,control,0.138039,0.3449478221,14.76123435,368927.53,53.927208213,24993
2021-11-26 00:00:00.000,control,0.010500,0.1019313494,1.90084823,8162869.57,29.676241789,4294330
2022-01-07 00:00:00.000,var_show,0.011735,0.1076893681,2.02788995,486349500.53,31.138980062,239830323
2022-03-22 00:00:00.000,control,0.009632,0.09767292358,1.84809510,11078424.58,30.424008366,5994510
2022-04-04 00:00:00.000,control,0.009417,0.09658674857,1.79882531,11137507.85,30.362633915,6191545
2022-04-17 00:00:00.000,var_show,0.009091,0.09491048414,1.71458130,539858597.87,29.299226854,314863226
2022-04-18 00:00:00.000,var_show,0.009113,0.0950210503,1.71833417,542593976.29,29.426428289,315767436
2022-05-15 00:00:00.000,control,0.008637,0.09253107586,1.64243039,11538930.87,29.49805579,7025522
2022-08-05 00:00:00.000,control,0.006773,0.08201829064,1.30670842,11529050.51,27.476743086,8822971
2021-07-29 00:00:00.000,var_show,0.010881,0.1037448794,1.94604583,260181230.86,29.814559005,133697381
2021-07-09 00:00:00.000,control,0.011567,0.1069252075,2.06972661,5056261.38,29.868784526,2442961
2021-02-10 00:00:00.000,var_show,0.038684,0.1928393113,6.57030653,234844214.11,50.792187613,35743266
2020-09-28 00:00:00.000,control,0.079272,0.2701666153,10.13503522,428813.34,54.570417945,42310
2020-10-08 00:00:00.000,control,0.072198,0.2588184692,8.55445724,638872.53,48.636342854,74683
2022-08-28 00:00:00.000,control,0.006491,0.08030566605,1.27019871,11754747.83,27.622437093,9254259
2022-03-06 00:00:00.000,control,0.010273,0.1008315427,1.91064255,10980134.10,30.435993633,5746828
2021-10-01 00:00:00.000,var_show,0.010434,0.1016120072,1.83771530,320765922.93,29.396025383,174546037
2021-06-10 00:00:00.000,control,0.013570,0.1156978824,2.45173889,4912049.05,32.671907218,2003496
2021-09-24 00:00:00.000,control,0.010858,0.1036339713,1.89872766,6577633.11,28.795949993,3464232
2020-11-16 00:00:00.000,var_show,0.058874,0.2353890397,7.87477143,88446196.19,50.845988709,11231589
2020-12-17 00:00:00.000,var_show,0.051224,0.2204540769,7.40334458,147358606.15,52.023368722,19904329
2021-01-02 00:00:00.000,var_show,0.045121,0.2075692655,6.86521215,171673636.90,50.533869713,25006312
2021-02-26 00:00:00.000,var_show,0.034240,0.1818433392,5.73791852,236735656.33,47.435525665,41258107
2021-01-26 00:00:00.000,control,0.042868,0.2025586335,7.04322498,4502515.39,51.267666175,639269
2021-02-23 00:00:00.000,control,0.035574,0.1852268879,5.91734011,4811353.74,47.350350719,813094
2021-03-19 00:00:00.000,control,0.027167,0.1625699849,4.78473620,4776884.45,44.201174207,998359
2020-10-07 00:00:00.000,control,0.072149,0.2587373185,8.51692764,608645.20,48.115932296,71463
2020-09-10 00:00:00.000,control,0.139279,0.3462441335,15.56185252,388937.38,57.64222697,24993
2020-09-21 00:00:00.000,control,0.127876,0.3339580812,17.46442364,436488.34,70.754002477,24993
2021-11-15 00:00:00.000,var_show,0.010404,0.1014642794,1.88306104,381116541.45,30.223447413,202392027
2021-12-20 00:00:00.000,control,0.010764,0.1031891467,1.91947740,8905695.63,29.790518153,4639646
2022-01-09 00:00:00.000,var_show,0.011935,0.10859558,2.05891560,496918045.98,31.304225078,241349401
2022-02-27 00:00:00.000,var_show,0.010471,0.1017889974,1.93188261,533773065.27,31.679650509,276296842
2022-03-05 00:00:00.000,var_show,0.010118,0.1000749719,1.87784137,528387830.98,31.18593737,281380440
2022-03-12 00:00:00.000,control,0.010113,0.1000549849,1.89389828,11060170.90,30.44915935,5839897
2022-03-14 00:00:00.000,control,0.009897,0.09898989847,1.88688694,11079192.56,30.465607464,5871678
2022-04-28 00:00:00.000,var_show,0.008850,0.09365895579,1.66931850,544796686.03,29.054879624,326358742
2022-05-17 00:00:00.000,var_show,0.008345,0.09096702699,1.56219340,542880623.87,28.558028458,347511789
2022-05-18 00:00:00.000,var_show,0.008310,0.09077995373,1.55483102,542046130.16,28.50780958,348620604
2022-07-10 00:00:00.000,var_show,0.007086,0.0838808679,1.32570182,536666936.56,28.838332453,404817228
2022-07-13 00:00:00.000,control,0.007161,0.08431488599,1.35401581,11259120.80,26.948273821,8315354
2022-08-14 00:00:00.000,var_show,0.006557,0.0807093551,1.25696628,554316131.80,26.479449882,440995230
2020-11-12 00:00:00.000,control,0.060758,0.2388870026,7.89458851,1645240.14,48.215800693,208401
2021-12-23 00:00:00.000,var_show,0.010884,0.1037593369,1.97083620,453106899.55,31.678362418,229905915
2022-02-13 00:00:00.000,control,0.011420,0.1062497059,2.10185289,11379475.69,31.675691999,5414021
2022-06-17 00:00:00.000,control,0.007356,0.08545174077,1.43493359,11258834.80,29.24912472,7846241
2021-09-15 00:00:00.000,var_show,0.010973,0.1041777327,1.93524625,317461937.73,30.214848831,164042141
2021-09-24 00:00:00.000,var_show,0.010719,0.1029757253,1.89071105,321592288.70,29.849870397,170090659
2021-06-11 00:00:00.000,var_show,0.013429,0.1151043005,2.44811434,242752415.39,32.85524971,99158937
2021-09-02 00:00:00.000,control,0.011208,0.1052758282,1.99085238,6352670.59,29.613946854,3190930
2021-10-10 00:00:00.000,control,0.010235,0.1006479011,1.81668366,6658407.23,28.900285967,3665144
2021-02-23 00:00:00.000,var_show,0.035388,0.1847593029,5.91300703,237646484.47,48.034612243,40190462
2021-03-13 00:00:00.000,var_show,0.028693,0.166940109,4.90167077,230032909.58,44.184665332,46929490
2020-11-20 00:00:00.000,control,0.059257,0.2361059084,7.92777668,1978844.41,48.882508023,249609
2020-12-05 00:00:00.000,control,0.055778,0.2294929193,7.64121303,2514669.72,48.75067856,329093
2020-09-11 00:00:00.000,var_show,0.140733,0.3477470345,16.20686811,19904367.83,61.818241632,1228144
2020-09-13 00:00:00.000,var_show,0.141950,0.3489985673,17.03412408,20920357.28,65.422130368,1228144
2021-11-16 00:00:00.000,var_show,0.010408,0.1014889157,1.88847017,383597140.06,30.352484866,203125867
2021-11-24 00:00:00.000,control,0.010705,0.1029077257,1.96471407,8378808.04,30.392975852,4264645
2021-12-17 00:00:00.000,var_show,0.010397,0.1014297787,1.87995863,423749766.98,30.74154225,225403772
2022-01-24 00:00:00.000,control,0.012740,0.112151683,2.28517514,11701678.07,32.637245697,5120692
2022-02-26 00:00:00.000,var_show,0.010518,0.1020147048,1.93439457,533058587.84,31.687027424,275568695
2022-06-23 00:00:00.000,control,0.007367,0.08551608036,1.41943199,11286945.58,29.012883746,7951734
2022-06-25 00:00:00.000,var_show,0.007238,0.08477027781,1.36687364,535105625.48,27.409870779,391481415
2022-07-23 00:00:00.000,control,0.006975,0.08322259309,1.33765533,11397753.10,26.992156334,8520695
2022-08-24 00:00:00.000,var_show,0.006447,0.08003749122,1.24290555,559316442.15,26.354106417,450007197
2021-06-21 00:00:00.000,control,0.012735,0.1121293895,2.28482401,4916964.12,31.133193995,2152010
2022-05-27 00:00:00.000,var_show,0.008030,0.08924684868,1.51058249,543816065.15,28.221685166,360004216
2020-08-23 00:00:00.000,control,0.105301,0.3069771979,8.97401862,37583.19,34.911582043,4188
2021-09-03 00:00:00.000,var_show,0.011062,0.1045944549,1.98041980,311671812.62,30.59633363,157376639
2021-05-03 00:00:00.000,control,0.018801,0.1358234148,3.33936967,5031465.01,37.782358884,1506711
2020-12-10 00:00:00.000,var_show,0.054473,0.2269471304,7.68617904,135994816.98,52.247562259,17693423
2021-01-05 00:00:00.000,var_show,0.045001,0.2073065363,6.89836438,178807791.40,50.590869165,25920317
2021-01-30 00:00:00.000,var_show,0.041960,0.2004993766,7.05762879,229885502.89,52.320063625,32572626
2020-10-22 00:00:00.000,control,0.071237,0.2572216943,8.68870623,1107236.59,49.679693957,127434
2020-10-28 00:00:00.000,control,0.066199,0.2486302476,8.22358580,1241128.24,49.393011741,150923
2020-11-15 00:00:00.000,control,0.059830,0.2371729327,7.87963547,1750027.64,48.360112313,222095
2021-01-15 00:00:00.000,control,0.044265,0.205684224,6.88374754,4001646.35,50.618183971,581318
2021-02-11 00:00:00.000,control,0.038760,0.1930207243,6.52845175,4768374.63,49.30673853,730399
2021-02-19 00:00:00.000,control,0.037006,0.188777647,6.12792289,4823888.64,47.859167158,787198
2021-12-21 00:00:00.000,var_show,0.010658,0.1026839812,1.89714713,433425775.85,30.731317586,228461867
2022-02-03 00:00:00.000,var_show,0.012060,0.1091558519,2.19019408,564952501.95,33.612317829,257946319
2022-03-05 00:00:00.000,control,0.010319,0.1010544408,1.91603700,10990164.04,30.522237233,5735883
2022-03-17 00:00:00.000,var_show,0.009665,0.09783659847,1.83466041,532724965.41,30.906328026,290367069
2022-03-23 00:00:00.000,var_show,0.009472,0.09686588667,1.80520565,532203272.90,30.5387151,294815869
2022-05-02 00:00:00.000,var_show,0.008730,0.09302150289,1.64581647,543181471.94,28.913301298,330037694
2020-11-22 00:00:00.000,var_show,0.058018,0.2337776722,7.89500594,102894309.69,51.436020368,13032835
2020-11-10 00:00:00.000,control,0.061858,0.2408983188,8.01493649,1604598.30,48.623855407,200201
2022-02-13 00:00:00.000,var_show,0.011253,0.1054798559,2.06597797,548759738.03,33.053902362,265617420
2022-06-27 00:00:00.000,var_show,0.007239,0.0847761759,1.37371003,540014162.86,27.697391216,393106369
2022-08-29 00:00:00.000,var_show,0.006390,0.07968061245,1.23392222,560940044.16,26.28890694,454599193
2021-09-19 00:00:00.000,var_show,0.010925,0.103951912,1.92951761,320256878.42,30.223770484,165977691
2021-10-29 00:00:00.000,var_show,0.010147,0.1002197585,1.78364848,341158333.98,29.082139507,191269938
2021-09-07 00:00:00.000,var_show,0.011032,0.1044509454,1.96111506,313610761.16,30.469908629,159914514
2020-12-30 00:00:00.000,control,0.045810,0.2090741495,6.91061836,3372153.71,49.399039729,487967
2021-03-09 00:00:00.000,control,0.030460,0.1718487707,5.14441791,4735266.92,44.755208732,920467
2020-09-22 00:00:00.000,var_show,0.117070,0.3215042768,16.36678005,20609327.67,72.335648014,1259217
2020-09-23 00:00:00.000,var_show,0.106587,0.3085871028,14.77011959,20552532.79,69.012917868,1391494
2021-12-08 00:00:00.000,var_show,0.010363,0.1012719112,1.87684662,412066527.19,30.605243007,219552585
2022-01-18 00:00:00.000,control,0.012501,0.1111080555,2.18502340,11019885.81,31.400674087,5043372
2022-03-09 00:00:00.000,var_show,0.010002,0.09950879358,1.86275460,529871676.87,30.989738578,284455975
2022-07-14 00:00:00.000,control,0.007146,0.08423182296,1.35115057,11264882.77,26.96232122,8337252
2022-07-16 00:00:00.000,control,0.007127,0.08411896338,1.34947507,11302188.34,26.903811305,8375248
2022-08-03 00:00:00.000,var_show,0.006702,0.08159044062,1.27423809,548475005.29,27.792805415,430433691
2022-03-07 00:00:00.000,var_show,0.010047,0.09972963451,1.86987915,528954344.04,31.089637345,282881567
2022-05-06 00:00:00.000,var_show,0.008653,0.09261749295,1.62847683,544572088.84,28.80428521,334405795
2021-10-19 00:00:00.000,var_show,0.009845,0.09873196038,1.76145459,325576943.37,28.97720217,184834140
2021-06-02 00:00:00.000,var_show,0.014404,0.1191511645,2.57731282,241739587.19,33.537463055,93795206
2021-04-26 00:00:00.000,control,0.020151,0.1405169029,3.51816590,4948416.44,37.713957304,1406533
2021-08-23 00:00:00.000,control,0.011242,0.1054324428,2.01016278,6116324.31,29.929257778,3042701
2021-10-07 00:00:00.000,control,0.010357,0.1012422837,1.83366137,6661867.79,28.996847719,3633096
2021-04-05 00:00:00.000,var_show,0.023391,0.1511390089,4.09963074,237414236.31,41.028900597,57911127
2021-02-15 00:00:00.000,var_show,0.037515,0.1900210515,6.27555370,235571063.43,49.442800231,37537893
2020-12-28 00:00:00.000,control,0.046027,0.2095447446,6.90307978,3274607.05,48.668532876,474369
2021-02-22 00:00:00.000,control,0.035934,0.1861263012,5.95878347,4804954.43,47.225275948,806365
2020-10-15 00:00:00.000,var_show,0.070939,0.2567216391,8.48495256,42522865.81,48.401809773,5011562
2020-09-30 00:00:00.000,control,0.072080,0.2586232781,8.90308071,432306.89,50.693681931,48557
2021-12-18 00:00:00.000,var_show,0.010442,0.101651365,1.88329670,425851927.50,30.766151235,226120466
2022-01-28 00:00:00.000,control,0.012548,0.1113103769,2.26140072,11688734.83,32.475466433,5168803
2022-03-18 00:00:00.000,var_show,0.009627,0.09764220399,1.82737508,531807447.50,30.812898606,291022600
2022-06-12 00:00:00.000,control,0.007440,0.08593602271,1.44838328,11220871.49,28.967183426,7747170
2022-09-01 00:00:00.000,var_show,0.006348,0.07941662295,1.22539169,561040141.88,26.187407284,457845557
2022-08-26 00:00:00.000,control,0.006507,0.08039900497,1.26966565,11706059.59,27.589243288,9219797
2021-07-25 00:00:00.000,control,0.011095,0.104747315,1.98167066,5273602.14,29.385743611,2661190
2022-04-27 00:00:00.000,control,0.009024,0.09456743626,1.71756489,11393526.83,29.742782613,6633535
2022-06-20 00:00:00.000,var_show,0.007243,0.0847938677,1.38423260,535563974.34,27.377850613,386903166
2022-07-04 00:00:00.000,control,0.007221,0.08466994744,1.37572270,11201956.88,28.48531405,8142598
2022-07-31 00:00:00.000,control,0.006825,0.08233468285,1.30973879,11408271.51,26.88746006,8710341
2021-10-12 00:00:00.000,var_show,0.010063,0.09980981916,1.79313149,324710860.95,29.143530569,181085917
2021-08-24 00:00:00.000,var_show,0.011122,0.1048713498,2.00333613,300782267.45,30.548569884,150140689
2021-07-06 00:00:00.000,var_show,0.011540,0.106803558,2.08757490,246093201.53,30.717037514,117884729
2021-05-19 00:00:00.000,control,0.016216,0.126305186,2.87736404,5022390.01,36.257906395,1745483
2021-06-09 00:00:00.000,control,0.013677,0.1161464593,2.47548537,4921168.38,32.844772968,1987961
2021-09-25 00:00:00.000,control,0.010815,0.1034311365,1.89168840,6585741.03,28.775468595,3481409
2021-10-14 00:00:00.000,control,0.010101,0.09999499987,1.79439703,6662405.96,28.669072917,3712894
2020-11-17 00:00:00.000,var_show,0.058679,0.2350212756,7.86933790,90361899.46,50.916063106,11482783
2021-03-05 00:00:00.000,var_show,0.031777,0.1754052451,5.35480290,234803882.16,46.025236549,43849211
2021-11-08 00:00:00.000,control,0.010506,0.1019607768,1.86779363,7521408.83,28.90561738,4026895
2021-12-14 00:00:00.000,control,0.010469,0.1017791727,1.89428108,8628168.07,29.552368041,4554851
2021-12-18 00:00:00.000,control,0.010581,0.1023181313,1.90627216,8784429.97,29.66223583,4608172
2022-02-14 00:00:00.000,var_show,0.011289,0.1056503668,2.05654102,548161173.14,32.989627547,266545217
2022-03-16 00:00:00.000,control,0.009843,0.09872689603,1.88005039,11097176.06,30.539927617,5902595
2022-06-05 00:00:00.000,var_show,0.007529,0.08644651526,1.44694931,539889432.23,27.760087836,373122560
2022-07-09 00:00:00.000,var_show,0.007092,0.08391662529,1.32947902,537245857.78,28.892319182,404102548
2022-07-20 00:00:00.000,var_show,0.006934,0.08298192574,1.30571032,541060500.68,30.366994495,414380198
2022-08-12 00:00:00.000,control,0.006664,0.08135723692,1.29583213,11614851.83,27.776419929,8963238
